err,prob,
0,0.00253465,
0,0.00255263,
0,0.0025706,
0,0.00258858,
0,0.00260655,
0,0.00262453,
0,0.00264251,
0,0.00266048,
0,0.00267846,
0,0.00269644,
0,0.00271441,
0,0.00273239,
0,0.00275036,
0,0.00276834,
0,0.00278632,
0,0.00280429,
0,0.00282227,
0,0.00284025,
0,0.00285822,
0,0.0028762,
0,0.00289417,
0,0.00291215,
0,0.00293013,
0,0.0029481,
0,0.00296608,
0,0.00298406,
0,0.00300203,
0,0.00302001,
0,0.00303798,
0,0.00305596,
0,0.00307394,
0,0.00309191,
0,0.00310989,
0,0.00312786,
0,0.00314584,
0,0.00316382,
0,0.00318179,
0,0.00319977,
0,0.00321775,
0,0.00323572,
0,0.0032537,
0,0.00327167,
0,0.00328965,
0,0.00330763,
0,0.0033256,
0,0.00334358,
0,0.00336156,
0,0.00337953,
0,0.00339751,
0,0.00341548,
0,0.00343346,
0,0.00345144,
0,0.00346941,
0,0.00348739,
0,0.00350537,
0,0.00352334,
0,0.00354132,
0,0.00355929,
0,0.00357727,
0,0.00359525,
0,0.00361322,
0,0.0036312,
0,0.00364918,
0,0.00366715,
0,0.00368513,
0,0.0037031,
0,0.00372108,
0,0.00373906,
0,0.00375703,
0,0.00377501,
0,0.00379299,
0,0.00381096,
0,0.00382894,
0,0.00384691,
0,0.00386489,
0,0.00388287,
0,0.00390084,
0,0.00391882,
0,0.0039368,
0,0.00395477,
0,0.00397275,
0,0.00399072,
0,0.0040087,
0,0.00402668,
0,0.00404465,
0,0.00406263,
0,0.00408061,
0,0.00409858,
0,0.00411656,
0,0.00413453,
0,0.00415251,
0,0.00417049,
0,0.00418846,
0,0.00420644,
0,0.00422442,
0,0.00424239,
0,0.00426037,
0,0.00427834,
0,0.00429632,
0,0.0043143,
0,0.00433227,
0,0.00435025,
0,0.00436823,
0,0.0043862,
0,0.00440418,
0,0.00442215,
0,0.00444013,
0,0.00445811,
0,0.00447608,
0,0.00449406,
0,0.00451204,
0,0.00453001,
0,0.00454799,
0,0.00456596,
0,0.00458394,
0,0.00460192,
0,0.00461989,
0,0.00463787,
0,0.00465584,
0,0.00467382,
0,0.0046918,
0,0.00470977,
0,0.00472775,
0,0.00474573,
0,0.0047637,
0,0.00478168,
0,0.00479965,
0,0.00481763,
0,0.00483561,
0,0.00485358,
0,0.00487156,
0,0.00488954,
0,0.00490751,
0,0.00492549,
0,0.00494346,
0,0.00496144,
0,0.00497942,
0,0.00499739,
0,0.00501537,
0,0.00503335,
0,0.00505132,
0,0.0050693,
0,0.00508727,
0,0.00510525,
0,0.00512323,
0,0.0051412,
0,0.00515918,
0,0.00517716,
0,0.00519513,
0,0.00521311,
0,0.00523108,
0,0.00524906,
0,0.00526704,
0,0.00528501,
0,0.00530299,
0,0.00532097,
0,0.00533894,
0,0.00535692,
0,0.00537489,
0,0.00539287,
0,0.00541085,
0,0.00542882,
0,0.0054468,
0,0.00546478,
0,0.00548275,
0,0.00550073,
0,0.0055187,
0,0.00553668,
0,0.00555466,
0,0.00557263,
0,0.00559061,
0,0.00560859,
0,0.00562656,
0,0.00564454,
0,0.00566251,
0,0.00568049,
0,0.00569847,
0,0.00571644,
0,0.00573442,
0,0.0057524,
0,0.00577037,
0,0.00578835,
0,0.00580632,
0,0.0058243,
0,0.00584228,
0,0.00586025,
0,0.00587823,
0,0.00589621,
0,0.00591418,
0,0.00593216,
0,0.00595013,
0,0.00596811,
0,0.00598609,
0,0.00600406,
0,0.00602204,
0,0.00604002,
0,0.00605799,
0,0.00607597,
0,0.00609394,
0,0.00611192,
0,0.0061299,
0,0.00614787,
0,0.00616585,
0,0.00618382,
0,0.0062018,
0,0.00621978,
0,0.00623775,
0,0.00625573,
0,0.00627371,
0,0.00629168,
0,0.00630966,
0,0.00632763,
0,0.00634561,
0,0.00636359,
0,0.00638156,
0,0.00639954,
0,0.00641752,
0,0.00643549,
0,0.00645347,
0,0.00647144,
0,0.00648942,
0,0.0065074,
0,0.00652537,
0,0.00654335,
0,0.00656133,
0,0.0065793,
0,0.00659728,
0,0.00661525,
0,0.00663323,
0,0.00665121,
0,0.00666918,
0,0.00668716,
0,0.00670514,
0,0.00672311,
0,0.00674109,
0,0.00675906,
0,0.00677704,
0,0.00679502,
0,0.00681299,
0,0.00683097,
0,0.00684895,
0,0.00686692,
0,0.0068849,
0,0.00690287,
0,0.00692085,
0,0.00693883,
0,0.0069568,
0,0.00697478,
0,0.00699276,
0,0.00701073,
0,0.00702871,
0,0.00704668,
0,0.00706466,
0,0.00708264,
0,0.00710061,
0,0.00711859,
0,0.00713657,
0,0.00715454,
0,0.00717252,
0,0.00719049,
0,0.00720847,
0,0.00722645,
0,0.00724442,
0,0.0072624,
0,0.00728038,
0,0.00729835,
0,0.00731633,
0,0.0073343,
0,0.00735228,
0,0.00737026,
0,0.00738823,
0,0.00740621,
0,0.00742419,
0,0.00744216,
0,0.00746014,
0,0.00747811,
0,0.00749609,
0,0.00751407,
0,0.00753204,
0,0.00755002,
0,0.007568,
0,0.00758597,
0,0.00760395,
0,0.00762192,
0,0.0076399,
0,0.00765788,
0,0.00767585,
0,0.00769383,
0,0.0077118,
0,0.00772978,
0,0.00774776,
0,0.00776573,
0,0.00778371,
0,0.00780169,
0,0.00781966,
0,0.00783764,
0,0.00785561,
0,0.00787359,
0,0.00789157,
0,0.00790954,
0,0.00792752,
0,0.0079455,
0,0.00796347,
0,0.00798145,
0,0.00799942,
0,0.0080174,
0,0.00803538,
0,0.00805335,
0,0.00807133,
0,0.00808931,
0,0.00810728,
0,0.00812526,
0,0.00814323,
0,0.00816121,
0,0.00817919,
0,0.00819716,
0,0.00821514,
0,0.00823312,
0,0.00825109,
0,0.00826907,
0,0.00828704,
0,0.00830502,
0,0.008323,
0,0.00834097,
0,0.00835895,
0,0.00837693,
0,0.0083949,
0,0.00841288,
0,0.00843085,
0,0.00844883,
0,0.00846681,
0,0.00848478,
0,0.00850276,
0,0.00852074,
0,0.00853871,
0,0.00855669,
0,0.00857466,
0,0.00859264,
0,0.00861062,
0,0.00862859,
0,0.00864657,
0,0.00866455,
0,0.00868252,
0,0.0087005,
0,0.00871847,
0,0.00873645,
0,0.00875443,
0,0.0087724,
0,0.00879038,
0,0.00880836,
0,0.00882633,
0,0.00884431,
0,0.00886228,
0,0.00888026,
0,0.00889824,
0,0.00891621,
0,0.00893419,
0,0.00895217,
0,0.00897014,
0,0.00898812,
0,0.00900609,
0,0.00902407,
0,0.00904205,
0,0.00906002,
0,0.009078,
0,0.00909598,
0,0.00911395,
0,0.00913193,
0,0.0091499,
0,0.00916788,
0,0.00918586,
0,0.00920383,
0,0.00922181,
0,0.00923979,
0,0.00925776,
0,0.00927574,
0,0.00929371,
0,0.00931169,
0,0.00932967,
0,0.00934764,
0,0.00936562,
0,0.00938359,
0,0.00940157,
0,0.00941955,
0,0.00943752,
0,0.0094555,
0,0.00947348,
0,0.00949145,
0,0.00950943,
0,0.0095274,
0,0.00954538,
0,0.00956336,
0,0.00958133,
0,0.00959931,
0,0.00961729,
0,0.00963526,
0,0.00965324,
0,0.00967121,
0,0.00968919,
0,0.00970717,
0,0.00972514,
0,0.00974312,
0,0.0097611,
0,0.00977907,
0,0.00979705,
0,0.00981502,
0,0.009833,
0,0.00985098,
0,0.00986895,
0,0.00988693,
0,0.00990491,
0,0.00992288,
0,0.00994086,
0,0.00995883,
0,0.00997681,
0,0.00999479,
0,0.0100128,
0,0.0100307,
0,0.0100487,
0,0.0100667,
0,0.0100847,
0,0.0101026,
0,0.0101206,
0,0.0101386,
0,0.0101566,
0,0.0101745,
0,0.0101925,
0,0.0102105,
0,0.0102285,
0,0.0102465,
0,0.0102644,
0,0.0102824,
0,0.0103004,
0,0.0103184,
0,0.0103363,
0,0.0103543,
0,0.0103723,
0,0.0103903,
0,0.0104082,
0,0.0104262,
0,0.0104442,
0,0.0104622,
0,0.0104801,
0,0.0104981,
0,0.0105161,
0,0.0105341,
0,0.0105521,
0,0.01057,
0,0.010588,
0,0.010606,
0,0.010624,
0,0.0106419,
0,0.0106599,
0,0.0106779,
0,0.0106959,
0,0.0107138,
0,0.0107318,
0,0.0107498,
0,0.0107678,
0,0.0107857,
0,0.0108037,
0,0.0108217,
0,0.0108397,
0,0.0108576,
0,0.0108756,
0,0.0108936,
0,0.0109116,
0,0.0109296,
0,0.0109475,
0,0.0109655,
0,0.0109835,
0,0.0110015,
0,0.0110194,
0,0.0110374,
0,0.0110554,
0,0.0110734,
0,0.0110913,
0,0.0111093,
0,0.0111273,
0,0.0111453,
0,0.0111632,
0,0.0111812,
0,0.0111992,
0,0.0112172,
0,0.0112351,
0,0.0112531,
0,0.0112711,
0,0.0112891,
0,0.0113071,
0,0.011325,
0,0.011343,
0,0.011361,
0,0.011379,
0,0.0113969,
0,0.0114149,
0,0.0114329,
0,0.0114509,
0,0.0114688,
0,0.0114868,
0,0.0115048,
0,0.0115228,
0,0.0115407,
0,0.0115587,
0,0.0115767,
0,0.0115947,
0,0.0116126,
0,0.0116306,
0,0.0116486,
0,0.0116666,
0,0.0116846,
0,0.0117025,
0,0.0117205,
0,0.0117385,
0,0.0117565,
0,0.0117744,
0,0.0117924,
0,0.0118104,
0,0.0118284,
0,0.0118463,
0,0.0118643,
0,0.0118823,
0,0.0119003,
0,0.0119182,
0,0.0119362,
0,0.0119542,
0,0.0119722,
0,0.0119901,
0,0.0120081,
0,0.0120261,
0,0.0120441,
0,0.0120621,
0,0.01208,
0,0.012098,
0,0.012116,
0,0.012134,
0,0.0121519,
0,0.0121699,
0,0.0121879,
0,0.0122059,
0,0.0122238,
0,0.0122418,
0,0.0122598,
0,0.0122778,
0,0.0122957,
0,0.0123137,
0,0.0123317,
0,0.0123497,
0,0.0123676,
0,0.0123856,
0,0.0124036,
0,0.0124216,
0,0.0124396,
0,0.0124575,
0,0.0124755,
0,0.0124935,
0,0.0125115,
0,0.0125294,
0,0.0125474,
0,0.0125654,
0,0.0125834,
0,0.0126013,
0,0.0126193,
0,0.0126373,
0,0.0126553,
0,0.0126732,
0,0.0126912,
0,0.0127092,
0,0.0127272,
0,0.0127452,
0,0.0127631,
0,0.0127811,
0,0.0127991,
0,0.0128171,
0,0.012835,
0,0.012853,
0,0.012871,
0,0.012889,
0,0.0129069,
0,0.0129249,
0,0.0129429,
0,0.0129609,
0,0.0129788,
0,0.0129968,
0,0.0130148,
0,0.0130328,
0,0.0130507,
0,0.0130687,
0,0.0130867,
0,0.0131047,
0,0.0131227,
0,0.0131406,
0,0.0131586,
0,0.0131766,
0,0.0131946,
0,0.0132125,
0,0.0132305,
0,0.0132485,
0,0.0132665,
0,0.0132844,
0,0.0133024,
0,0.0133204,
0,0.0133384,
0,0.0133563,
0,0.0133743,
0,0.0133923,
0,0.0134103,
0,0.0134282,
0,0.0134462,
0,0.0134642,
0,0.0134822,
0,0.0135002,
0,0.0135181,
0,0.0135361,
0,0.0135541,
0,0.0135721,
0,0.01359,
0,0.013608,
0,0.013626,
0,0.013644,
0,0.0136619,
0,0.0136799,
0,0.0136979,
0,0.0137159,
0,0.0137338,
0,0.0137518,
0,0.0137698,
0,0.0137878,
0,0.0138057,
0,0.0138237,
0,0.0138417,
0,0.0138597,
0,0.0138777,
0,0.0138956,
0,0.0139136,
0,0.0139316,
0,0.0139496,
0,0.0139675,
0,0.0139855,
0,0.0140035,
0,0.0140215,
0,0.0140394,
0,0.0140574,
0,0.0140754,
0,0.0140934,
0,0.0141113,
0,0.0141293,
0,0.0141473,
0,0.0141653,
0,0.0141832,
0,0.0142012,
0,0.0142192,
0,0.0142372,
0,0.0142552,
0,0.0142731,
0,0.0142911,
0,0.0143091,
0,0.0143271,
0,0.014345,
0,0.014363,
0,0.014381,
0,0.014399,
0,0.0144169,
0,0.0144349,
0,0.0144529,
0,0.0144709,
0,0.0144888,
0,0.0145068,
0,0.0145248,
0,0.0145428,
0,0.0145608,
0,0.0145787,
0,0.0145967,
0,0.0146147,
0,0.0146327,
0,0.0146506,
0,0.0146686,
0,0.0146866,
0,0.0147046,
0,0.0147225,
0,0.0147405,
0,0.0147585,
0,0.0147765,
0,0.0147944,
0,0.0148124,
0,0.0148304,
0,0.0148484,
0,0.0148663,
0,0.0148843,
0,0.0149023,
0,0.0149203,
0,0.0149383,
0,0.0149562,
0,0.0149742,
0,0.0149922,
0,0.0150102,
0,0.0150281,
0,0.0150461,
0,0.0150641,
0,0.0150821,
0,0.0151,
0,0.015118,
0,0.015136,
0,0.015154,
0,0.0151719,
0,0.0151899,
0,0.0152079,
0,0.0152259,
0,0.0152438,
0,0.0152618,
0,0.0152798,
0,0.0152978,
0,0.0153158,
0,0.0153337,
0,0.0153517,
0,0.0153697,
0,0.0153877,
0,0.0154056,
0,0.0154236,
0,0.0154416,
0,0.0154596,
0,0.0154775,
0,0.0154955,
0,0.0155135,
0,0.0155315,
0,0.0155494,
0,0.0155674,
0,0.0155854,
0,0.0156034,
0,0.0156213,
0,0.0156393,
0,0.0156573,
0,0.0156753,
0,0.0156933,
0,0.0157112,
0,0.0157292,
0,0.0157472,
0,0.0157652,
0,0.0157831,
0,0.0158011,
0,0.0158191,
0,0.0158371,
0,0.015855,
0,0.015873,
0,0.015891,
0,0.015909,
0,0.0159269,
0,0.0159449,
0,0.0159629,
0,0.0159809,
0,0.0159988,
0,0.0160168,
0,0.0160348,
0,0.0160528,
0,0.0160708,
0,0.0160887,
0,0.0161067,
0,0.0161247,
0,0.0161427,
0,0.0161606,
0,0.0161786,
0,0.0161966,
0,0.0162146,
0,0.0162325,
0,0.0162505,
0,0.0162685,
0,0.0162865,
0,0.0163044,
0,0.0163224,
0,0.0163404,
0,0.0163584,
0,0.0163764,
0,0.0163943,
0,0.0164123,
0,0.0164303,
0,0.0164483,
0,0.0164662,
0,0.0164842,
0,0.0165022,
0,0.0165202,
0,0.0165381,
0,0.0165561,
0,0.0165741,
0,0.0165921,
0,0.01661,
0,0.016628,
0,0.016646,
0,0.016664,
0,0.0166819,
0,0.0166999,
0,0.0167179,
0,0.0167359,
0,0.0167539,
0,0.0167718,
0,0.0167898,
0,0.0168078,
0,0.0168258,
0,0.0168437,
0,0.0168617,
0,0.0168797,
0,0.0168977,
0,0.0169156,
0,0.0169336,
0,0.0169516,
0,0.0169696,
0,0.0169875,
0,0.0170055,
0,0.0170235,
0,0.0170415,
0,0.0170594,
0,0.0170774,
0,0.0170954,
0,0.0171134,
0,0.0171314,
0,0.0171493,
0,0.0171673,
0,0.0171853,
0,0.0172033,
0,0.0172212,
0,0.0172392,
0,0.0172572,
0,0.0172752,
0,0.0172931,
0,0.0173111,
0,0.0173291,
0,0.0173471,
0,0.017365,
0,0.017383,
0,0.017401,
0,0.017419,
0,0.0174369,
0,0.0174549,
0,0.0174729,
0,0.0174909,
0,0.0175089,
0,0.0175268,
0,0.0175448,
0,0.0175628,
0,0.0175808,
0,0.0175987,
0,0.0176167,
0,0.0176347,
0,0.0176527,
0,0.0176706,
0,0.0176886,
0,0.0177066,
0,0.0177246,
0,0.0177425,
0,0.0177605,
0,0.0177785,
0,0.0177965,
0,0.0178144,
0,0.0178324,
0,0.0178504,
0,0.0178684,
0,0.0178864,
0,0.0179043,
0,0.0179223,
0,0.0179403,
0,0.0179583,
0,0.0179762,
0,0.0179942,
0,0.0180122,
0,0.0180302,
0,0.0180481,
0,0.0180661,
0,0.0180841,
0,0.0181021,
0,0.01812,
0,0.018138,
0,0.018156,
0,0.018174,
0,0.018192,
0,0.0182099,
0,0.0182279,
0,0.0182459,
0,0.0182639,
0,0.0182818,
0,0.0182998,
0,0.0183178,
0,0.0183358,
0,0.0183537,
0,0.0183717,
0,0.0183897,
0,0.0184077,
0,0.0184256,
0,0.0184436,
0,0.0184616,
0,0.0184796,
0,0.0184975,
0,0.0185155,
0,0.0185335,
0,0.0185515,
0,0.0185695,
0,0.0185874,
0,0.0186054,
0,0.0186234,
0,0.0186414,
0,0.0186593,
0,0.0186773,
0,0.0186953,
0,0.0187133,
0,0.0187312,
0,0.0187492,
0,0.0187672,
0,0.0187852,
0,0.0188031,
0,0.0188211,
0,0.0188391,
0,0.0188571,
0,0.018875,
0,0.018893,
0,0.018911,
0,0.018929,
0,0.018947,
0,0.0189649,
0,0.0189829,
0,0.0190009,
0,0.0190189,
0,0.0190368,
0,0.0190548,
0,0.0190728,
0,0.0190908,
0,0.0191087,
0,0.0191267,
0,0.0191447,
0,0.0191627,
0,0.0191806,
0,0.0191986,
0,0.0192166,
0,0.0192346,
0,0.0192525,
0,0.0192705,
0,0.0192885,
0,0.0193065,
0,0.0193245,
0,0.0193424,
0,0.0193604,
0,0.0193784,
0,0.0193964,
0,0.0194143,
0,0.0194323,
0,0.0194503,
0,0.0194683,
0,0.0194862,
0,0.0195042,
0,0.0195222,
0,0.0195402,
0,0.0195581,
0,0.0195761,
0,0.0195941,
0,0.0196121,
0,0.01963,
0,0.019648,
0,0.019666,
0,0.019684,
0,0.019702,
0,0.0197199,
0,0.0197379,
0,0.0197559,
0,0.0197739,
0,0.0197918,
0,0.0198098,
0,0.0198278,
0,0.0198458,
0,0.0198637,
0,0.0198817,
0,0.0198997,
0,0.0199177,
0,0.0199356,
0,0.0199536,
0,0.0199716,
0,0.0199896,
0,0.0200076,
0,0.0200255,
0,0.0200435,
0,0.0200615,
0,0.0200795,
0,0.0200974,
0,0.0201154,
0,0.0201334,
0,0.0201514,
0,0.0201693,
0,0.0201873,
0,0.0202053,
0,0.0202233,
0,0.0202412,
0,0.0202592,
0,0.0202772,
0,0.0202952,
0,0.0203131,
0,0.0203311,
0,0.0203491,
0,0.0203671,
0,0.0203851,
0,0.020403,
0,0.020421,
0,0.020439,
0,0.020457,
0,0.0204749,
0,0.0204929,
0,0.0205109,
0,0.0205289,
0,0.0205468,
0,0.0205648,
0,0.0205828,
0,0.0206008,
0,0.0206187,
0,0.0206367,
0,0.0206547,
0,0.0206727,
0,0.0206906,
0,0.0207086,
0,0.0207266,
0,0.0207446,
0,0.0207626,
0,0.0207805,
0,0.0207985,
0,0.0208165,
0,0.0208345,
0,0.0208524,
0,0.0208704,
0,0.0208884,
0,0.0209064,
0,0.0209243,
0,0.0209423,
0,0.0209603,
0,0.0209783,
0,0.0209962,
0,0.0210142,
0,0.0210322,
0,0.0210502,
0,0.0210681,
0,0.0210861,
0,0.0211041,
0,0.0211221,
0,0.0211401,
0,0.021158,
0,0.021176,
0,0.021194,
0,0.021212,
0,0.0212299,
0,0.0212479,
0,0.0212659,
0,0.0212839,
0,0.0213018,
0,0.0213198,
0,0.0213378,
0,0.0213558,
0,0.0213737,
0,0.0213917,
0,0.0214097,
0,0.0214277,
0,0.0214456,
0,0.0214636,
0,0.0214816,
0,0.0214996,
0,0.0215176,
0,0.0215355,
0,0.0215535,
0,0.0215715,
0,0.0215895,
0,0.0216074,
0,0.0216254,
0,0.0216434,
0,0.0216614,
0,0.0216793,
0,0.0216973,
0,0.0217153,
0,0.0217333,
0,0.0217512,
0,0.0217692,
0,0.0217872,
0,0.0218052,
0,0.0218231,
0,0.0218411,
0,0.0218591,
0,0.0218771,
0,0.0218951,
0,0.021913,
0,0.021931,
0,0.021949,
0,0.021967,
0,0.0219849,
0,0.0220029,
0,0.0220209,
0,0.0220389,
0,0.0220568,
0,0.0220748,
0,0.0220928,
0,0.0221108,
0,0.0221287,
0,0.0221467,
0,0.0221647,
0,0.0221827,
0,0.0222007,
0,0.0222186,
0,0.0222366,
0,0.0222546,
0,0.0222726,
0,0.0222905,
0,0.0223085,
0,0.0223265,
0,0.0223445,
0,0.0223624,
0,0.0223804,
0,0.0223984,
0,0.0224164,
0,0.0224343,
0,0.0224523,
0,0.0224703,
0,0.0224883,
0,0.0225062,
0,0.0225242,
0,0.0225422,
0,0.0225602,
0,0.0225782,
0,0.0225961,
0,0.0226141,
0,0.0226321,
0,0.0226501,
0,0.022668,
0,0.022686,
0,0.022704,
0,0.022722,
0,0.0227399,
0,0.0227579,
0,0.0227759,
0,0.0227939,
0,0.0228118,
0,0.0228298,
0,0.0228478,
0,0.0228658,
0,0.0228837,
0,0.0229017,
0,0.0229197,
0,0.0229377,
0,0.0229557,
0,0.0229736,
0,0.0229916,
0,0.0230096,
0,0.0230276,
0,0.0230455,
0,0.0230635,
0,0.0230815,
0,0.0230995,
0,0.0231174,
0,0.0231354,
0,0.0231534,
0,0.0231714,
0,0.0231893,
0,0.0232073,
0,0.0232253,
0,0.0232433,
0,0.0232612,
0,0.0232792,
0,0.0232972,
0,0.0233152,
0,0.0233332,
0,0.0233511,
0,0.0233691,
0,0.0233871,
0,0.0234051,
0,0.023423,
0,0.023441,
0,0.023459,
0,0.023477,
0,0.0234949,
0,0.0235129,
0,0.0235309,
0,0.0235489,
0,0.0235668,
0,0.0235848,
0,0.0236028,
0,0.0236208,
0,0.0236387,
0,0.0236567,
0,0.0236747,
0,0.0236927,
0,0.0237107,
0,0.0237286,
0,0.0237466,
0,0.0237646,
0,0.0237826,
0,0.0238005,
0,0.0238185,
0,0.0238365,
0,0.0238545,
0,0.0238724,
0,0.0238904,
0,0.0239084,
0,0.0239264,
0,0.0239443,
0,0.0239623,
0,0.0239803,
0,0.0239983,
0,0.0240163,
0,0.0240342,
0,0.0240522,
0,0.0240702,
0,0.0240882,
0,0.0241061,
0,0.0241241,
0,0.0241421,
0,0.0241601,
0,0.024178,
0,0.024196,
0,0.024214,
0,0.024232,
0,0.0242499,
0,0.0242679,
0,0.0242859,
0,0.0243039,
0,0.0243218,
0,0.0243398,
0,0.0243578,
0,0.0243758,
0,0.0243938,
0,0.0244117,
0,0.0244297,
0,0.0244477,
0,0.0244657,
0,0.0244836,
0,0.0245016,
0,0.0245196,
0,0.0245376,
0,0.0245555,
0,0.0245735,
0,0.0245915,
0,0.0246095,
0,0.0246274,
0,0.0246454,
0,0.0246634,
0,0.0246814,
0,0.0246993,
0,0.0247173,
0,0.0247353,
0,0.0247533,
0,0.0247713,
0,0.0247892,
0,0.0248072,
0,0.0248252,
0,0.0248432,
0,0.0248611,
0,0.0248791,
0,0.0248971,
0,0.0249151,
0,0.024933,
0,0.024951,
0,0.024969,
0,0.024987,
0,0.0250049,
0,0.0250229,
0,0.0250409,
0,0.0250589,
0,0.0250768,
0,0.0250948,
0,0.0251128,
0,0.0251308,
0,0.0251488,
0,0.0251667,
0,0.0251847,
0,0.0252027,
0,0.0252207,
0,0.0252386,
0,0.0252566,
0,0.0252746,
0,0.0252926,
0,0.0253105,
0,0.0253285,
0,0.0253465,
0,0.0253645,
0,0.0253824,
0,0.0254004,
0,0.0254184,
0,0.0254364,
0,0.0254543,
0,0.0254723,
0,0.0254903,
0,0.0255083,
0,0.0255263,
0,0.0255442,
0,0.0255622,
0,0.0255802,
0,0.0255982,
0,0.0256161,
0,0.0256341,
0,0.0256521,
0,0.0256701,
0,0.025688,
0,0.025706,
0,0.025724,
0,0.025742,
0,0.0257599,
0,0.0257779,
0,0.0257959,
0,0.0258139,
0,0.0258319,
0,0.0258498,
0,0.0258678,
0,0.0258858,
0,0.0259038,
0,0.0259217,
0,0.0259397,
0,0.0259577,
0,0.0259757,
0,0.0259936,
0,0.0260116,
0,0.0260296,
0,0.0260476,
0,0.0260655,
0,0.0260835,
0,0.0261015,
0,0.0261195,
0,0.0261374,
0,0.0261554,
0,0.0261734,
0,0.0261914,
0,0.0262094,
0,0.0262273,
0,0.0262453,
0,0.0262633,
0,0.0262813,
0,0.0262992,
0,0.0263172,
0,0.0263352,
0,0.0263532,
0,0.0263711,
0,0.0263891,
0,0.0264071,
0,0.0264251,
0,0.026443,
0,0.026461,
0,0.026479,
0,0.026497,
0,0.0265149,
0,0.0265329,
0,0.0265509,
0,0.0265689,
0,0.0265869,
0,0.0266048,
0,0.0266228,
0,0.0266408,
0,0.0266588,
0,0.0266767,
0,0.0266947,
0,0.0267127,
0,0.0267307,
0,0.0267486,
0,0.0267666,
0,0.0267846,
0,0.0268026,
0,0.0268205,
0,0.0268385,
0,0.0268565,
0,0.0268745,
0,0.0268924,
0,0.0269104,
0,0.0269284,
0,0.0269464,
0,0.0269644,
0,0.0269823,
0,0.0270003,
0,0.0270183,
0,0.0270363,
0,0.0270542,
0,0.0270722,
0,0.0270902,
0,0.0271082,
0,0.0271261,
0,0.0271441,
0,0.0271621,
0,0.0271801,
0,0.027198,
0,0.027216,
0,0.027234,
0,0.027252,
0,0.0272699,
0,0.0272879,
0,0.0273059,
0,0.0273239,
0,0.0273419,
0,0.0273598,
0,0.0273778,
0,0.0273958,
0,0.0274138,
0,0.0274317,
0,0.0274497,
0,0.0274677,
0,0.0274857,
0,0.0275036,
0,0.0275216,
0,0.0275396,
0,0.0275576,
0,0.0275755,
0,0.0275935,
0,0.0276115,
0,0.0276295,
0,0.0276475,
0,0.0276654,
0,0.0276834,
0,0.0277014,
0,0.0277194,
0,0.0277373,
0,0.0277553,
0,0.0277733,
0,0.0277913,
0,0.0278092,
0,0.0278272,
0,0.0278452,
0,0.0278632,
0,0.0278811,
0,0.0278991,
0,0.0279171,
0,0.0279351,
0,0.027953,
0,0.027971,
0,0.027989,
0,0.028007,
0,0.028025,
0,0.0280429,
0,0.0280609,
0,0.0280789,
0,0.0280969,
0,0.0281148,
